Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,19,0.61,0.01,0.3838100350251519
100% Corpus,19,0.61,0.31,0.3940383108244333
100% Corpus,19,0.61,0.61,0.4490734431417743
100% Corpus,19,0.61,0.9099999999999999,0.4432036370926061
100% Corpus,19,0.61,symmetric,0.3618701243837248
100% Corpus,19,0.9099999999999999,0.01,0.3831234737669172
100% Corpus,19,0.9099999999999999,0.31,0.3898739764062296
100% Corpus,19,0.9099999999999999,0.61,0.3840309581149252
100% Corpus,19,0.9099999999999999,0.9099999999999999,0.3981613306908985
100% Corpus,19,0.9099999999999999,symmetric,0.3968986057505054
100% Corpus,19,symmetric,0.01,0.3750531567100718
100% Corpus,19,symmetric,0.31,0.3891456465897198
100% Corpus,19,symmetric,0.61,0.4137481198639923
100% Corpus,19,symmetric,0.9099999999999999,0.4941313772857756
100% Corpus,19,symmetric,symmetric,0.3656895735157294
100% Corpus,19,asymmetric,0.01,0.3791743078734673
100% Corpus,19,asymmetric,0.31,0.3960861233224175
100% Corpus,19,asymmetric,0.61,0.4184882144001472
100% Corpus,19,asymmetric,0.9099999999999999,0.4315432203095435
100% Corpus,19,asymmetric,symmetric,0.3739685547296092
100% Corpus,20,0.01,0.01,0.3755555486499708
100% Corpus,20,0.01,0.31,0.4303362412891772
100% Corpus,20,0.01,0.61,0.4501608584561013
100% Corpus,20,0.01,0.9099999999999999,0.4328351855839438
100% Corpus,20,0.01,symmetric,0.3884321882334528
100% Corpus,20,0.31,0.01,0.4000718530304875
100% Corpus,20,0.31,0.31,0.4394092222805857
100% Corpus,20,0.31,0.61,0.4637919023059039
100% Corpus,20,0.31,0.9099999999999999,0.467347231798199
100% Corpus,20,0.31,symmetric,0.4036692520617199
100% Corpus,20,0.61,0.01,0.3712868364297444
100% Corpus,20,0.61,0.31,0.4149700499616884
100% Corpus,20,0.61,0.61,0.4370131259906813
100% Corpus,20,0.61,0.9099999999999999,0.43958790330748
100% Corpus,20,0.61,symmetric,0.3595551383518742
100% Corpus,20,0.9099999999999999,0.01,0.3863614259419756
100% Corpus,20,0.9099999999999999,0.31,0.3515357522667611
100% Corpus,20,0.9099999999999999,0.61,0.3892341156807674
100% Corpus,20,0.9099999999999999,0.9099999999999999,0.4005898013321202
100% Corpus,20,0.9099999999999999,symmetric,0.3733204181198484
100% Corpus,20,symmetric,0.01,0.383504356364677
100% Corpus,20,symmetric,0.31,0.4222255950160994
100% Corpus,20,symmetric,0.61,0.4547680880512572
100% Corpus,20,symmetric,0.9099999999999999,0.4448054650882636
100% Corpus,20,symmetric,symmetric,0.395867546683853
100% Corpus,20,asymmetric,0.01,0.3849157364600143
100% Corpus,20,asymmetric,0.31,0.4300143472609158
100% Corpus,20,asymmetric,0.61,0.4685165345745785
100% Corpus,20,asymmetric,0.9099999999999999,0.4870870429343641
100% Corpus,20,asymmetric,symmetric,0.4094349370243113
100% Corpus,21,0.01,0.01,0.3662060626210059
100% Corpus,21,0.01,0.31,0.3870134589656259
100% Corpus,21,0.01,0.61,0.4315890042947415
100% Corpus,21,0.01,0.9099999999999999,0.4436880015805243
100% Corpus,21,0.01,symmetric,0.3800633931311287
100% Corpus,21,0.31,0.01,0.3896086053159245
100% Corpus,21,0.31,0.31,0.435588299855918
100% Corpus,21,0.31,0.61,0.4321578118668497
100% Corpus,21,0.31,0.9099999999999999,0.4398061874101288
100% Corpus,21,0.31,symmetric,0.4006678432630204
100% Corpus,21,0.61,0.01,0.3952564304074142
100% Corpus,21,0.61,0.31,0.4227247606026821
100% Corpus,21,0.61,0.61,0.4513503974836184
100% Corpus,21,0.61,0.9099999999999999,0.4491694449937885
100% Corpus,21,0.61,symmetric,0.3772916652883281
100% Corpus,21,0.9099999999999999,0.01,0.4021314057943439
100% Corpus,21,0.9099999999999999,0.31,0.3889784293152034
100% Corpus,21,0.9099999999999999,0.61,0.3553074153874635
100% Corpus,21,0.9099999999999999,0.9099999999999999,0.3757351781909405
100% Corpus,21,0.9099999999999999,symmetric,0.3869019684271701
100% Corpus,21,symmetric,0.01,0.3659014290259407
100% Corpus,21,symmetric,0.31,0.3977553184916815
100% Corpus,21,symmetric,0.61,0.4328683520800652
100% Corpus,21,symmetric,0.9099999999999999,0.4190770012527141
100% Corpus,21,symmetric,symmetric,0.374712681042467
100% Corpus,21,asymmetric,0.01,0.3802345937002646
100% Corpus,21,asymmetric,0.31,0.4292768670620223
100% Corpus,21,asymmetric,0.61,0.4512366086176161
100% Corpus,21,asymmetric,0.9099999999999999,0.4152164725285762
100% Corpus,21,asymmetric,symmetric,0.3956819703947364
100% Corpus,22,0.01,0.01,0.3680268568061803
100% Corpus,22,0.01,0.31,0.4095355654003016
100% Corpus,22,0.01,0.61,0.4413683577197587
100% Corpus,22,0.01,0.9099999999999999,0.4423639253083964
100% Corpus,22,0.01,symmetric,0.3945008482042469
100% Corpus,22,0.31,0.01,0.3898615224094131
100% Corpus,22,0.31,0.31,0.4237684850778379
100% Corpus,22,0.31,0.61,0.4271297678600678
100% Corpus,22,0.31,0.9099999999999999,0.5084550504461816
100% Corpus,22,0.31,symmetric,0.414032534676605
100% Corpus,22,0.61,0.01,0.3914376149112332
100% Corpus,22,0.61,0.31,0.4251301454734323
100% Corpus,22,0.61,0.61,0.4169496496798764
100% Corpus,22,0.61,0.9099999999999999,0.4327205505827225
100% Corpus,22,0.61,symmetric,0.3909909183433003
100% Corpus,22,0.9099999999999999,0.01,0.3932505380607973
100% Corpus,22,0.9099999999999999,0.31,0.3727949372332022
100% Corpus,22,0.9099999999999999,0.61,0.3617659142206499
100% Corpus,22,0.9099999999999999,0.9099999999999999,0.3786438474951943
100% Corpus,22,0.9099999999999999,symmetric,0.3929331191360539
100% Corpus,22,symmetric,0.01,0.386450310509584
100% Corpus,22,symmetric,0.31,0.4205062801882944
100% Corpus,22,symmetric,0.61,0.4135882521329828
100% Corpus,22,symmetric,0.9099999999999999,0.4498985450339631
100% Corpus,22,symmetric,symmetric,0.396381738104918
100% Corpus,22,asymmetric,0.01,0.3901204961440711
100% Corpus,22,asymmetric,0.31,0.429449733556511
100% Corpus,22,asymmetric,0.61,0.4801215231459949
100% Corpus,22,asymmetric,0.9099999999999999,0.429729030699254
100% Corpus,22,asymmetric,symmetric,0.3900081462252766
100% Corpus,23,0.01,0.01,0.389434871156385
100% Corpus,23,0.01,0.31,0.4537479849402641
100% Corpus,23,0.01,0.61,0.4319567907496314
100% Corpus,23,0.01,0.9099999999999999,0.4418648224084914
100% Corpus,23,0.01,symmetric,0.3858147265457796
100% Corpus,23,0.31,0.01,0.3885482784407486
100% Corpus,23,0.31,0.31,0.4532097639939439
100% Corpus,23,0.31,0.61,0.4246003224090423
100% Corpus,23,0.31,0.9099999999999999,0.4164082961078442
100% Corpus,23,0.31,symmetric,0.4027378725576523
100% Corpus,23,0.61,0.01,0.3932673213086425
100% Corpus,23,0.61,0.31,0.4047780690971212
100% Corpus,23,0.61,0.61,0.456138999793387
100% Corpus,23,0.61,0.9099999999999999,0.4382822091934345
100% Corpus,23,0.61,symmetric,0.4024441902744571
100% Corpus,23,0.9099999999999999,0.01,0.4059503375567649
100% Corpus,23,0.9099999999999999,0.31,0.3756830432358734
100% Corpus,23,0.9099999999999999,0.61,0.3956082275328519
100% Corpus,23,0.9099999999999999,0.9099999999999999,0.3694109184272692
100% Corpus,23,0.9099999999999999,symmetric,0.3993560936630431
100% Corpus,23,symmetric,0.01,0.3811992103227274
100% Corpus,23,symmetric,0.31,0.4260618391099487
100% Corpus,23,symmetric,0.61,0.4269575670525691
100% Corpus,23,symmetric,0.9099999999999999,0.44222360557671
100% Corpus,23,symmetric,symmetric,0.3918701977527398
100% Corpus,23,asymmetric,0.01,0.3805147414299404
100% Corpus,23,asymmetric,0.31,0.4354307690804515
100% Corpus,23,asymmetric,0.61,0.3963234551051772
100% Corpus,23,asymmetric,0.9099999999999999,0.4054873096221447
100% Corpus,23,asymmetric,symmetric,0.3926204575732578
100% Corpus,24,0.01,0.01,0.3939314702396623
100% Corpus,24,0.01,0.31,0.4294333381235922
100% Corpus,24,0.01,0.61,0.4427347078855403
100% Corpus,24,0.01,0.9099999999999999,0.4502492490078354
100% Corpus,24,0.01,symmetric,0.4020326667408795
100% Corpus,24,0.31,0.01,0.3939143688428445
100% Corpus,24,0.31,0.31,0.43335283342461
100% Corpus,24,0.31,0.61,0.4641332171182088
100% Corpus,24,0.31,0.9099999999999999,0.4686286140788236
100% Corpus,24,0.31,symmetric,0.4163004445587021
100% Corpus,24,0.61,0.01,0.3904587425028981
100% Corpus,24,0.61,0.31,0.4224195687127812
100% Corpus,24,0.61,0.61,0.4257940952735044
100% Corpus,24,0.61,0.9099999999999999,0.4251018327968463
100% Corpus,24,0.61,symmetric,0.3952613301067876
100% Corpus,24,0.9099999999999999,0.01,0.390942657591576
100% Corpus,24,0.9099999999999999,0.31,0.3673841135342644
100% Corpus,24,0.9099999999999999,0.61,0.3555845971977003
100% Corpus,24,0.9099999999999999,0.9099999999999999,0.3653889772156031
100% Corpus,24,0.9099999999999999,symmetric,0.394885863630891
100% Corpus,24,symmetric,0.01,0.4083917454074621
100% Corpus,24,symmetric,0.31,0.4044070743473462
100% Corpus,24,symmetric,0.61,0.4554906083711027
100% Corpus,24,symmetric,0.9099999999999999,0.4387065184620898
100% Corpus,24,symmetric,symmetric,0.3976875766205415
100% Corpus,24,asymmetric,0.01,0.4103294615680031
100% Corpus,24,asymmetric,0.31,0.4563099304862332
100% Corpus,24,asymmetric,0.61,0.4414761655679642
100% Corpus,24,asymmetric,0.9099999999999999,0.4403022738957996
100% Corpus,24,asymmetric,symmetric,0.3920452454093118
100% Corpus,25,0.01,0.01,0.3939726847383237
100% Corpus,25,0.01,0.31,0.4467848245625314
100% Corpus,25,0.01,0.61,0.4732319714125441
100% Corpus,25,0.01,0.9099999999999999,0.4154455594711942
100% Corpus,25,0.01,symmetric,0.3939771571242862
100% Corpus,25,0.31,0.01,0.40091978548352
100% Corpus,25,0.31,0.31,0.4375716665697169
100% Corpus,25,0.31,0.61,0.4536357521525974
100% Corpus,25,0.31,0.9099999999999999,0.4191751010240031
100% Corpus,25,0.31,symmetric,0.3954020011776907
100% Corpus,25,0.61,0.01,0.3826981856021381
100% Corpus,25,0.61,0.31,0.3796349107410049
100% Corpus,25,0.61,0.61,0.4623198197410954
100% Corpus,25,0.61,0.9099999999999999,0.3936274897133401
100% Corpus,25,0.61,symmetric,0.396236974504311
100% Corpus,25,0.9099999999999999,0.01,0.3932867016380863
100% Corpus,25,0.9099999999999999,0.31,0.348055712095012
100% Corpus,25,0.9099999999999999,0.61,0.4016966470659544
100% Corpus,25,0.9099999999999999,0.9099999999999999,0.3630788358941679
100% Corpus,25,0.9099999999999999,symmetric,0.3838594899844108
100% Corpus,25,symmetric,0.01,0.3744866079484544
100% Corpus,25,symmetric,0.31,0.4497108655233837
100% Corpus,25,symmetric,0.61,0.4628084064431404
100% Corpus,25,symmetric,0.9099999999999999,0.4258139375419361
100% Corpus,25,symmetric,symmetric,0.3963775746686942
100% Corpus,25,asymmetric,0.01,0.4085970258853863
100% Corpus,25,asymmetric,0.31,0.456245217984254
100% Corpus,25,asymmetric,0.61,0.4684529729742909
100% Corpus,25,asymmetric,0.9099999999999999,0.4153771215881691
100% Corpus,25,asymmetric,symmetric,0.397070827310804
100% Corpus,26,0.01,0.01,0.4126049852652935
100% Corpus,26,0.01,0.31,0.4155960640626042
100% Corpus,26,0.01,0.61,0.4728182722295292
100% Corpus,26,0.01,0.9099999999999999,0.5029252527590011
100% Corpus,26,0.01,symmetric,0.4081062506473824
100% Corpus,26,0.31,0.01,0.3950904352927221
100% Corpus,26,0.31,0.31,0.4109947621367914
100% Corpus,26,0.31,0.61,0.4130313131513769
100% Corpus,26,0.31,0.9099999999999999,0.4570010993979102
100% Corpus,26,0.31,symmetric,0.4102989961999509
100% Corpus,26,0.61,0.01,0.3728912528318289
100% Corpus,26,0.61,0.31,0.4087523984286834
100% Corpus,26,0.61,0.61,0.4498723588494023
100% Corpus,26,0.61,0.9099999999999999,0.4175594301785716
100% Corpus,26,0.61,symmetric,0.3852480550419823
100% Corpus,26,0.9099999999999999,0.01,0.3740383795178462
100% Corpus,26,0.9099999999999999,0.31,0.3352265253022898
100% Corpus,26,0.9099999999999999,0.61,0.364026178016416
100% Corpus,26,0.9099999999999999,0.9099999999999999,0.3594540813020352
100% Corpus,26,0.9099999999999999,symmetric,0.3792755914113366
100% Corpus,26,symmetric,0.01,0.4081029218903599
100% Corpus,26,symmetric,0.31,0.4144895526124843
100% Corpus,26,symmetric,0.61,0.4956301961188024
100% Corpus,26,symmetric,0.9099999999999999,0.4885259035793266
100% Corpus,26,symmetric,symmetric,0.4023713127874646
100% Corpus,26,asymmetric,0.01,0.3765971419774985
100% Corpus,26,asymmetric,0.31,0.4528169864347519
100% Corpus,26,asymmetric,0.61,0.4992284919964441
100% Corpus,26,asymmetric,0.9099999999999999,0.3937059410198796
100% Corpus,26,asymmetric,symmetric,0.3912937481211376
100% Corpus,27,0.01,0.01,0.395837760060553
100% Corpus,27,0.01,0.31,0.4260880012752697
100% Corpus,27,0.01,0.61,0.4434609777517533
100% Corpus,27,0.01,0.9099999999999999,0.406245157382036
100% Corpus,27,0.01,symmetric,0.3976569351357425
100% Corpus,27,0.31,0.01,0.4008423246676664
100% Corpus,27,0.31,0.31,0.4259179860498905
100% Corpus,27,0.31,0.61,0.397840267598739
100% Corpus,27,0.31,0.9099999999999999,0.4119780915691617
100% Corpus,27,0.31,symmetric,0.4009107995643323
100% Corpus,27,0.61,0.01,0.375605730686845
100% Corpus,27,0.61,0.31,0.4047772781582508
100% Corpus,27,0.61,0.61,0.4025104755862741
100% Corpus,27,0.61,0.9099999999999999,0.3857362394360094
100% Corpus,27,0.61,symmetric,0.3938341209793159
100% Corpus,27,0.9099999999999999,0.01,0.3980142491151501
100% Corpus,27,0.9099999999999999,0.31,0.3341086771490782
100% Corpus,27,0.9099999999999999,0.61,0.4125718556786321
100% Corpus,27,0.9099999999999999,0.9099999999999999,0.3445272898018902
100% Corpus,27,0.9099999999999999,symmetric,0.3942867648569277
100% Corpus,27,symmetric,0.01,0.3932093614093382
100% Corpus,27,symmetric,0.31,0.4256580309177196
100% Corpus,27,symmetric,0.61,0.4686006220267095
100% Corpus,27,symmetric,0.9099999999999999,0.4180919129267477
100% Corpus,27,symmetric,symmetric,0.3891207932931131
100% Corpus,27,asymmetric,0.01,0.4049931063358742
100% Corpus,27,asymmetric,0.31,0.4310882602257528
100% Corpus,27,asymmetric,0.61,0.4845202319885606
100% Corpus,27,asymmetric,0.9099999999999999,0.3925093840853997
100% Corpus,27,asymmetric,symmetric,0.3771645405743051
100% Corpus,28,0.01,0.01,0.3778198455809635
100% Corpus,28,0.01,0.31,0.4243262179366873
100% Corpus,28,0.01,0.61,0.458763012625683
100% Corpus,28,0.01,0.9099999999999999,0.4482168616426207
100% Corpus,28,0.01,symmetric,0.3743016528492552
100% Corpus,28,0.31,0.01,0.3927494081767685
100% Corpus,28,0.31,0.31,0.4013860162032784
100% Corpus,28,0.31,0.61,0.4306818055820263
100% Corpus,28,0.31,0.9099999999999999,0.449735187946976
100% Corpus,28,0.31,symmetric,0.3980324099517003
100% Corpus,28,0.61,0.01,0.3737743503430369
100% Corpus,28,0.61,0.31,0.4078109213025701
100% Corpus,28,0.61,0.61,0.4449174860835639
100% Corpus,28,0.61,0.9099999999999999,0.4060165414434558
100% Corpus,28,0.61,symmetric,0.3702159836804373
100% Corpus,28,0.9099999999999999,0.01,0.4002611885429295
100% Corpus,28,0.9099999999999999,0.31,0.3648966722078673
100% Corpus,28,0.9099999999999999,0.61,0.3653108419270875
100% Corpus,28,0.9099999999999999,0.9099999999999999,0.370950324534595
100% Corpus,28,0.9099999999999999,symmetric,0.375635477411479
100% Corpus,28,symmetric,0.01,0.3620108784707606
100% Corpus,28,symmetric,0.31,0.414248381999077
100% Corpus,28,symmetric,0.61,0.4773074176879964
100% Corpus,28,symmetric,0.9099999999999999,0.4558905629986536
100% Corpus,28,symmetric,symmetric,0.3919140311583037
100% Corpus,28,asymmetric,0.01,0.3803555958342123
100% Corpus,28,asymmetric,0.31,0.426081446023426
100% Corpus,28,asymmetric,0.61,0.4411969068675518
100% Corpus,28,asymmetric,0.9099999999999999,0.4311480405378433
100% Corpus,28,asymmetric,symmetric,0.3741967719739983
100% Corpus,29,0.01,0.01,0.37387808926875
100% Corpus,29,0.01,0.31,0.4141352975493266
100% Corpus,29,0.01,0.61,0.4387859889681276
100% Corpus,29,0.01,0.9099999999999999,0.4168853566387812
100% Corpus,29,0.01,symmetric,0.3976520262828374
100% Corpus,29,0.31,0.01,0.4141895917985032
100% Corpus,29,0.31,0.31,0.4017273164970136
100% Corpus,29,0.31,0.61,0.4005714763984068
100% Corpus,29,0.31,0.9099999999999999,0.4453344724482455
100% Corpus,29,0.31,symmetric,0.4045941001896374
100% Corpus,29,0.61,0.01,0.3674393462029059
100% Corpus,29,0.61,0.31,0.3883147162894826
100% Corpus,29,0.61,0.61,0.4308069877678431
100% Corpus,29,0.61,0.9099999999999999,0.4066447983677596
100% Corpus,29,0.61,symmetric,0.3734373809065849
100% Corpus,29,0.9099999999999999,0.01,0.3891524884004831
100% Corpus,29,0.9099999999999999,0.31,0.3688432188316842
100% Corpus,29,0.9099999999999999,0.61,0.3691708042845635
100% Corpus,29,0.9099999999999999,0.9099999999999999,0.3780380720523008
100% Corpus,29,0.9099999999999999,symmetric,0.3855997158542484
100% Corpus,29,symmetric,0.01,0.3861223931815515
100% Corpus,29,symmetric,0.31,0.4166192974013144
100% Corpus,29,symmetric,0.61,0.4385668680793614
100% Corpus,29,symmetric,0.9099999999999999,0.4203281076417903
100% Corpus,29,symmetric,symmetric,0.399300706327876
100% Corpus,29,asymmetric,0.01,0.3826523127619939
100% Corpus,29,asymmetric,0.31,0.3998841054342789
100% Corpus,29,asymmetric,0.61,0.3828331442865953
100% Corpus,29,asymmetric,0.9099999999999999,0.4027527148574688
100% Corpus,29,asymmetric,symmetric,0.3749763533357464
100% Corpus,30,0.01,0.01,0.3777501490197359
100% Corpus,30,0.01,0.31,0.4255497171743618
100% Corpus,30,0.01,0.61,0.422388628592856
100% Corpus,30,0.01,0.9099999999999999,0.4109379050988254
100% Corpus,30,0.01,symmetric,0.3684939543528976
100% Corpus,30,0.31,0.01,0.4027611223036436
100% Corpus,30,0.31,0.31,0.4444693929944701
100% Corpus,30,0.31,0.61,0.4165506325518405
100% Corpus,30,0.31,0.9099999999999999,0.428627655919813
100% Corpus,30,0.31,symmetric,0.3974399529268657
100% Corpus,30,0.61,0.01,0.3848484003329758
100% Corpus,30,0.61,0.31,0.4083406551686245
100% Corpus,30,0.61,0.61,0.4290448486903723
100% Corpus,30,0.61,0.9099999999999999,0.3995354125029575
100% Corpus,30,0.61,symmetric,0.3808635935799701
100% Corpus,30,0.9099999999999999,0.01,0.4053395544307727
100% Corpus,30,0.9099999999999999,0.31,0.4093694570697524
100% Corpus,30,0.9099999999999999,0.61,0.3576410491763243
100% Corpus,30,0.9099999999999999,0.9099999999999999,0.3792733531392815
100% Corpus,30,0.9099999999999999,symmetric,0.3857806840099521
100% Corpus,30,symmetric,0.01,0.4007090985441584
100% Corpus,30,symmetric,0.31,0.4043290049963237
100% Corpus,30,symmetric,0.61,0.4476360862896528
100% Corpus,30,symmetric,0.9099999999999999,0.4312748673784806
100% Corpus,30,symmetric,symmetric,0.4048962303473354
100% Corpus,30,asymmetric,0.01,0.3658917134493764
100% Corpus,30,asymmetric,0.31,0.4355218655145433
100% Corpus,30,asymmetric,0.61,0.3835541264522188
100% Corpus,30,asymmetric,0.9099999999999999,0.4000353134719469
100% Corpus,30,asymmetric,symmetric,0.3576144959916968
100% Corpus,31,0.01,0.01,0.3960677146409413
100% Corpus,31,0.01,0.31,0.4169413707920785
100% Corpus,31,0.01,0.61,0.4292497871591689
100% Corpus,31,0.01,0.9099999999999999,0.4807524638859284
100% Corpus,31,0.01,symmetric,0.3913691216767109
100% Corpus,31,0.31,0.01,0.4016969818435379
100% Corpus,31,0.31,0.31,0.4006599887429554
100% Corpus,31,0.31,0.61,0.4447442209739539
100% Corpus,31,0.31,0.9099999999999999,0.4793499718395613
100% Corpus,31,0.31,symmetric,0.4155817841162122
100% Corpus,31,0.61,0.01,0.3796125707139062
100% Corpus,31,0.61,0.31,0.4075016719872912
100% Corpus,31,0.61,0.61,0.4479690089233155
100% Corpus,31,0.61,0.9099999999999999,0.3955747124775098
100% Corpus,31,0.61,symmetric,0.3737460166429565
100% Corpus,31,0.9099999999999999,0.01,0.3808278165581305
100% Corpus,31,0.9099999999999999,0.31,0.3912466092580174
100% Corpus,31,0.9099999999999999,0.61,0.3699300730576647
100% Corpus,31,0.9099999999999999,0.9099999999999999,0.3812723823896912
100% Corpus,31,0.9099999999999999,symmetric,0.3859793143847898
100% Corpus,31,symmetric,0.01,0.3939486446242115
100% Corpus,31,symmetric,0.31,0.4312430241981452
100% Corpus,31,symmetric,0.61,0.4842030494699543
100% Corpus,31,symmetric,0.9099999999999999,0.4852230862933724
100% Corpus,31,symmetric,symmetric,0.3922042537536929
100% Corpus,31,asymmetric,0.01,0.3843732016285602
100% Corpus,31,asymmetric,0.31,0.4386944042641286
100% Corpus,31,asymmetric,0.61,0.4335110298843406
100% Corpus,31,asymmetric,0.9099999999999999,0.436209048649645
100% Corpus,31,asymmetric,symmetric,0.4010839766192499
100% Corpus,32,0.01,0.01,0.3859288646812315
100% Corpus,32,0.01,0.31,0.421457580604495
100% Corpus,32,0.01,0.61,0.4733022908029531
100% Corpus,32,0.01,0.9099999999999999,0.4838137716923439
100% Corpus,32,0.01,symmetric,0.3856848914238405
100% Corpus,32,0.31,0.01,0.3808291146357484
100% Corpus,32,0.31,0.31,0.4274448357126971
100% Corpus,32,0.31,0.61,0.4090539919516706
100% Corpus,32,0.31,0.9099999999999999,0.4011867041906466
100% Corpus,32,0.31,symmetric,0.385939641565016
100% Corpus,32,0.61,0.01,0.3766107933295703
100% Corpus,32,0.61,0.31,0.4226668778029639
100% Corpus,32,0.61,0.61,0.4435685219991773
100% Corpus,32,0.61,0.9099999999999999,0.4094381892982881
100% Corpus,32,0.61,symmetric,0.3849769200034181
100% Corpus,32,0.9099999999999999,0.01,0.3919491627870435
100% Corpus,32,0.9099999999999999,0.31,0.3874783434996028
100% Corpus,32,0.9099999999999999,0.61,0.3871317321927197
100% Corpus,32,0.9099999999999999,0.9099999999999999,0.3903714891428922
100% Corpus,32,0.9099999999999999,symmetric,0.3897648494815341
100% Corpus,32,symmetric,0.01,0.3860667851748741
100% Corpus,32,symmetric,0.31,0.4175361608101073
100% Corpus,32,symmetric,0.61,0.4089178471994629
100% Corpus,32,symmetric,0.9099999999999999,0.4636550629247361
100% Corpus,32,symmetric,symmetric,0.4107787509803091
100% Corpus,32,asymmetric,0.01,0.4029913705687955
100% Corpus,32,asymmetric,0.31,0.4116291911783356
100% Corpus,32,asymmetric,0.61,0.445977915136625
100% Corpus,32,asymmetric,0.9099999999999999,0.4588169055605269
100% Corpus,32,asymmetric,symmetric,0.4024505239106518
100% Corpus,33,0.01,0.01,0.3896962541826651
100% Corpus,33,0.01,0.31,0.4258272199062693
100% Corpus,33,0.01,0.61,0.3941265316484053
100% Corpus,33,0.01,0.9099999999999999,0.449406580634869
100% Corpus,33,0.01,symmetric,0.3919743252766727
100% Corpus,33,0.31,0.01,0.3893668203015031
100% Corpus,33,0.31,0.31,0.4218746797045737
100% Corpus,33,0.31,0.61,0.4644039949090696
100% Corpus,33,0.31,0.9099999999999999,0.4359653397161824
100% Corpus,33,0.31,symmetric,0.3943165049609139
100% Corpus,33,0.61,0.01,0.3643146399753919
100% Corpus,33,0.61,0.31,0.4211457166704236
100% Corpus,33,0.61,0.61,0.4310041997145617
100% Corpus,33,0.61,0.9099999999999999,0.3714201782570465
100% Corpus,33,0.61,symmetric,0.3733968106856753
100% Corpus,33,0.9099999999999999,0.01,0.3834212429897669
100% Corpus,33,0.9099999999999999,0.31,0.4000301285088297
100% Corpus,33,0.9099999999999999,0.61,0.3791075689564633
100% Corpus,33,0.9099999999999999,0.9099999999999999,0.3891274994234897
100% Corpus,33,0.9099999999999999,symmetric,0.3798072861423265
100% Corpus,33,symmetric,0.01,0.3769802673293261
100% Corpus,33,symmetric,0.31,0.4073747142678328
100% Corpus,33,symmetric,0.61,0.431175096431513
100% Corpus,33,symmetric,0.9099999999999999,0.4523062764402161
100% Corpus,33,symmetric,symmetric,0.3638651571842649
100% Corpus,33,asymmetric,0.01,0.3890362154604604
100% Corpus,33,asymmetric,0.31,0.451583005206284
100% Corpus,33,asymmetric,0.61,0.4444290347229495
100% Corpus,33,asymmetric,0.9099999999999999,0.4325576197613134
100% Corpus,33,asymmetric,symmetric,0.4033211884152574
100% Corpus,34,0.01,0.01,0.3829165193737122
100% Corpus,34,0.01,0.31,0.4023179884202283
100% Corpus,34,0.01,0.61,0.4818084237413865
100% Corpus,34,0.01,0.9099999999999999,0.466220506790386
100% Corpus,34,0.01,symmetric,0.3795473724493244
100% Corpus,34,0.31,0.01,0.3824163119944874
100% Corpus,34,0.31,0.31,0.4201782068445747
100% Corpus,34,0.31,0.61,0.4112175909404466
100% Corpus,34,0.31,0.9099999999999999,0.4526911229645545
100% Corpus,34,0.31,symmetric,0.3977302451640155
100% Corpus,34,0.61,0.01,0.3639755020378714
100% Corpus,34,0.61,0.31,0.3978967279585337
100% Corpus,34,0.61,0.61,0.3907370264514719
100% Corpus,34,0.61,0.9099999999999999,0.3752285440923521
100% Corpus,34,0.61,symmetric,0.3664698229784589
100% Corpus,34,0.9099999999999999,0.01,0.3839153289474003
100% Corpus,34,0.9099999999999999,0.31,0.3825837446713798
100% Corpus,34,0.9099999999999999,0.61,0.3753773866329635
100% Corpus,34,0.9099999999999999,0.9099999999999999,0.3867329457736689
100% Corpus,34,0.9099999999999999,symmetric,0.3857595531253754
100% Corpus,34,symmetric,0.01,0.3745982685083607
100% Corpus,34,symmetric,0.31,0.4056742830857715
100% Corpus,34,symmetric,0.61,0.4765053948352262
100% Corpus,34,symmetric,0.9099999999999999,0.4312348212884725
100% Corpus,34,symmetric,symmetric,0.3864412882502637
100% Corpus,34,asymmetric,0.01,0.3928187639591864
100% Corpus,34,asymmetric,0.31,0.4095515726170575
100% Corpus,34,asymmetric,0.61,0.4923370525180404
100% Corpus,34,asymmetric,0.9099999999999999,0.4606831532528069
100% Corpus,34,asymmetric,symmetric,0.3791381354918178
100% Corpus,35,0.01,0.01,0.4092440490807905
100% Corpus,35,0.01,0.31,0.4577239010742885
100% Corpus,35,0.01,0.61,0.4773102688490857
100% Corpus,35,0.01,0.9099999999999999,0.485871294698772
100% Corpus,35,0.01,symmetric,0.406582592050595
100% Corpus,35,0.31,0.01,0.4086976537414617
100% Corpus,35,0.31,0.31,0.4492165133986568
100% Corpus,35,0.31,0.61,0.4618274953082266
100% Corpus,35,0.31,0.9099999999999999,0.4186168376462167
100% Corpus,35,0.31,symmetric,0.4006771026700895
100% Corpus,35,0.61,0.01,0.3746379662142651
100% Corpus,35,0.61,0.31,0.4270294672115169
100% Corpus,35,0.61,0.61,0.4043360840763401
100% Corpus,35,0.61,0.9099999999999999,0.3573730583132446
100% Corpus,35,0.61,symmetric,0.3790901632156548
100% Corpus,35,0.9099999999999999,0.01,0.3818424592387092
100% Corpus,35,0.9099999999999999,0.31,0.3823896067047644
100% Corpus,35,0.9099999999999999,0.61,0.3772655247620269
100% Corpus,35,0.9099999999999999,0.9099999999999999,0.3977224459130909
100% Corpus,35,0.9099999999999999,symmetric,0.3736985030063242
100% Corpus,35,symmetric,0.01,0.4080662881316665
