Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,37,0.9099999999999999,symmetric,0.37175959537048037
75% Corpus,37,symmetric,0.01,0.39362249746290084
75% Corpus,37,symmetric,0.31,0.38735416665765243
75% Corpus,37,symmetric,0.61,0.390287161786455
75% Corpus,37,symmetric,0.9099999999999999,0.37034303051994333
75% Corpus,37,symmetric,symmetric,0.3896262768278861
75% Corpus,37,asymmetric,0.01,0.4194075454315113
75% Corpus,37,asymmetric,0.31,0.40573733757817354
75% Corpus,37,asymmetric,0.61,0.36828706706532555
75% Corpus,37,asymmetric,0.9099999999999999,0.3626620407955308
75% Corpus,37,asymmetric,symmetric,0.41758056952377653
75% Corpus,38,0.01,0.01,0.42293676290518273
75% Corpus,38,0.01,0.31,0.391111505257904
75% Corpus,38,0.01,0.61,0.38981589186607674
75% Corpus,38,0.01,0.9099999999999999,0.39037131388574653
75% Corpus,38,0.01,symmetric,0.42408051317629436
75% Corpus,38,0.31,0.01,0.4133067619575585
75% Corpus,38,0.31,0.31,0.4127535068539545
75% Corpus,38,0.31,0.61,0.3711341545833305
75% Corpus,38,0.31,0.9099999999999999,0.3635722188250235
75% Corpus,38,0.31,symmetric,0.41262347005322997
75% Corpus,38,0.61,0.01,0.3718227212362081
75% Corpus,38,0.61,0.31,0.3583166778817733
75% Corpus,38,0.61,0.61,0.3528379874780624
75% Corpus,38,0.61,0.9099999999999999,0.3545179696150235
75% Corpus,38,0.61,symmetric,0.37156109519484476
75% Corpus,38,0.9099999999999999,0.01,0.3865382307490809
75% Corpus,38,0.9099999999999999,0.31,0.3573022286377688
75% Corpus,38,0.9099999999999999,0.61,0.33774470524324857
75% Corpus,38,0.9099999999999999,0.9099999999999999,0.32144607136853953
75% Corpus,38,0.9099999999999999,symmetric,0.38194670019124816
75% Corpus,38,symmetric,0.01,0.4222098113527406
75% Corpus,38,symmetric,0.31,0.3923106355282226
75% Corpus,38,symmetric,0.61,0.38983018506220407
75% Corpus,38,symmetric,0.9099999999999999,0.3802642902867676
75% Corpus,38,symmetric,symmetric,0.4262796541851836
75% Corpus,38,asymmetric,0.01,0.4220219513595631
75% Corpus,38,asymmetric,0.31,0.3860819447142112
75% Corpus,38,asymmetric,0.61,0.37353124936116017
75% Corpus,38,asymmetric,0.9099999999999999,0.38068689395416944
75% Corpus,38,asymmetric,symmetric,0.41961906136218624
75% Corpus,39,0.01,0.01,0.40433331127925465
75% Corpus,39,0.01,0.31,0.3870729802211198
75% Corpus,39,0.01,0.61,0.3707799435052746
75% Corpus,39,0.01,0.9099999999999999,0.38241175076887585
75% Corpus,39,0.01,symmetric,0.39776475657019356
75% Corpus,39,0.31,0.01,0.39313117668784
75% Corpus,39,0.31,0.31,0.39306076151779973
75% Corpus,39,0.31,0.61,0.3873295869284231
75% Corpus,39,0.31,0.9099999999999999,0.3872665393844652
75% Corpus,39,0.31,symmetric,0.3968522333364191
75% Corpus,39,0.61,0.01,0.3781999879147394
75% Corpus,39,0.61,0.31,0.36631626201689255
75% Corpus,39,0.61,0.61,0.3535883009103825
75% Corpus,39,0.61,0.9099999999999999,0.34486334918167744
75% Corpus,39,0.61,symmetric,0.3769792746035832
75% Corpus,39,0.9099999999999999,0.01,0.3859719536621087
75% Corpus,39,0.9099999999999999,0.31,0.36721991501453877
75% Corpus,39,0.9099999999999999,0.61,0.3434331276324731
75% Corpus,39,0.9099999999999999,0.9099999999999999,0.30976067142080776
75% Corpus,39,0.9099999999999999,symmetric,0.38591283347343736
75% Corpus,39,symmetric,0.01,0.39772499427999203
75% Corpus,39,symmetric,0.31,0.3862548280882324
75% Corpus,39,symmetric,0.61,0.3731733703675347
75% Corpus,39,symmetric,0.9099999999999999,0.38199188781462173
75% Corpus,39,symmetric,symmetric,0.3934843387134301
75% Corpus,39,asymmetric,0.01,0.4051216602102591
75% Corpus,39,asymmetric,0.31,0.3971664280306222
75% Corpus,39,asymmetric,0.61,0.39248379334440664
75% Corpus,39,asymmetric,0.9099999999999999,0.4127695893856029
75% Corpus,39,asymmetric,symmetric,0.40441432455946025
75% Corpus,40,0.01,0.01,0.3951559846948905
75% Corpus,40,0.01,0.31,0.37539807387950963
75% Corpus,40,0.01,0.61,0.3597225256548959
75% Corpus,40,0.01,0.9099999999999999,0.37252828157606344
75% Corpus,40,0.01,symmetric,0.3938388297653887
75% Corpus,40,0.31,0.01,0.39617202747649827
75% Corpus,40,0.31,0.31,0.37553942200587753
75% Corpus,40,0.31,0.61,0.3658863623079355
75% Corpus,40,0.31,0.9099999999999999,0.36194413109246676
75% Corpus,40,0.31,symmetric,0.3866096300656403
75% Corpus,40,0.61,0.01,0.3878854842583851
75% Corpus,40,0.61,0.31,0.35890697480128086
75% Corpus,40,0.61,0.61,0.3481176659866071
75% Corpus,40,0.61,0.9099999999999999,0.3348031535394674
75% Corpus,40,0.61,symmetric,0.38629876520036993
75% Corpus,40,0.9099999999999999,0.01,0.38262249354041955
75% Corpus,40,0.9099999999999999,0.31,0.3687060953631561
75% Corpus,40,0.9099999999999999,0.61,0.3353185976711751
75% Corpus,40,0.9099999999999999,0.9099999999999999,0.31478773866317206
75% Corpus,40,0.9099999999999999,symmetric,0.3779870371382007
75% Corpus,40,symmetric,0.01,0.3865491105330417
75% Corpus,40,symmetric,0.31,0.3671443148757071
75% Corpus,40,symmetric,0.61,0.36423304732550343
75% Corpus,40,symmetric,0.9099999999999999,0.3820704800616306
75% Corpus,40,symmetric,symmetric,0.3893080924542115
75% Corpus,40,asymmetric,0.01,0.40657821393474036
75% Corpus,40,asymmetric,0.31,0.4064014639605869
75% Corpus,40,asymmetric,0.61,0.3882783368689538
75% Corpus,40,asymmetric,0.9099999999999999,0.3808126830716262
75% Corpus,40,asymmetric,symmetric,0.4042067290437511
75% Corpus,41,0.01,0.01,0.3989076285859046
75% Corpus,41,0.01,0.31,0.3597201615795707
75% Corpus,41,0.01,0.61,0.36092869205358846
75% Corpus,41,0.01,0.9099999999999999,0.3533900139056212
75% Corpus,41,0.01,symmetric,0.3941400497854726
75% Corpus,41,0.31,0.01,0.41131150058356863
75% Corpus,41,0.31,0.31,0.3810098551856038
75% Corpus,41,0.31,0.61,0.3667341546204407
75% Corpus,41,0.31,0.9099999999999999,0.3677796176499078
75% Corpus,41,0.31,symmetric,0.40606323959279966
75% Corpus,41,0.61,0.01,0.3700288603372139
75% Corpus,41,0.61,0.31,0.3485072497901529
75% Corpus,41,0.61,0.61,0.3352547069898119
75% Corpus,41,0.61,0.9099999999999999,0.33068921332514795
75% Corpus,41,0.61,symmetric,0.3704925027646932
75% Corpus,41,0.9099999999999999,0.01,0.37981212864970154
75% Corpus,41,0.9099999999999999,0.31,0.3583534677596016
75% Corpus,41,0.9099999999999999,0.61,0.331671120676547
75% Corpus,41,0.9099999999999999,0.9099999999999999,0.3127219629692805
75% Corpus,41,0.9099999999999999,symmetric,0.3759614087712823
75% Corpus,41,symmetric,0.01,0.39110980639404164
75% Corpus,41,symmetric,0.31,0.3604285964946947
75% Corpus,41,symmetric,0.61,0.36677036836764143
75% Corpus,41,symmetric,0.9099999999999999,0.34939002021312454
75% Corpus,41,symmetric,symmetric,0.383244885204947
75% Corpus,41,asymmetric,0.01,0.4147884579000092
75% Corpus,41,asymmetric,0.31,0.3795845080821888
75% Corpus,41,asymmetric,0.61,0.3771333399874858
75% Corpus,41,asymmetric,0.9099999999999999,0.37396557483340603
75% Corpus,41,asymmetric,symmetric,0.41407097102550916
75% Corpus,42,0.01,0.01,0.4160738087089679
75% Corpus,42,0.01,0.31,0.38588245540665594
75% Corpus,42,0.01,0.61,0.37172616442774953
75% Corpus,42,0.01,0.9099999999999999,0.36119054793703276
75% Corpus,42,0.01,symmetric,0.4162819462950158
75% Corpus,42,0.31,0.01,0.39701132685564416
75% Corpus,42,0.31,0.31,0.3851079480403727
75% Corpus,42,0.31,0.61,0.36666760469100473
75% Corpus,42,0.31,0.9099999999999999,0.36459175926125514
75% Corpus,42,0.31,symmetric,0.3939664977088264
75% Corpus,42,0.61,0.01,0.36889435360441186
75% Corpus,42,0.61,0.31,0.35224411793068944
75% Corpus,42,0.61,0.61,0.34812572851727985
75% Corpus,42,0.61,0.9099999999999999,0.33495828031472324
75% Corpus,42,0.61,symmetric,0.36624379312036953
75% Corpus,42,0.9099999999999999,0.01,0.3736556982550373
75% Corpus,42,0.9099999999999999,0.31,0.35822531738004276
75% Corpus,42,0.9099999999999999,0.61,0.3307171195687037
75% Corpus,42,0.9099999999999999,0.9099999999999999,0.31286539353218273
75% Corpus,42,0.9099999999999999,symmetric,0.37239456361624856
75% Corpus,42,symmetric,0.01,0.41760036766246195
75% Corpus,42,symmetric,0.31,0.3847573717495373
75% Corpus,42,symmetric,0.61,0.3799268541080211
75% Corpus,42,symmetric,0.9099999999999999,0.3550663166672302
75% Corpus,42,symmetric,symmetric,0.42318814437675334
75% Corpus,42,asymmetric,0.01,0.4170867358830402
75% Corpus,42,asymmetric,0.31,0.3969806681650784
75% Corpus,42,asymmetric,0.61,0.39383329941302303
75% Corpus,42,asymmetric,0.9099999999999999,0.3709363465692498
75% Corpus,42,asymmetric,symmetric,0.4222669687106889
75% Corpus,43,0.01,0.01,0.39831606006546083
75% Corpus,43,0.01,0.31,0.3651108952410174
75% Corpus,43,0.01,0.61,0.35338577774485175
75% Corpus,43,0.01,0.9099999999999999,0.3599825885710128
75% Corpus,43,0.01,symmetric,0.3898315277797133
75% Corpus,43,0.31,0.01,0.39025047632753146
75% Corpus,43,0.31,0.31,0.3862328610467945
75% Corpus,43,0.31,0.61,0.3724150922099664
75% Corpus,43,0.31,0.9099999999999999,0.3704087858433842
75% Corpus,43,0.31,symmetric,0.39288589145714353
75% Corpus,43,0.61,0.01,0.3645859467863702
75% Corpus,43,0.61,0.31,0.34617012206450126
75% Corpus,43,0.61,0.61,0.33773147237215945
75% Corpus,43,0.61,0.9099999999999999,0.3309411933614516
75% Corpus,43,0.61,symmetric,0.3633124619565836
75% Corpus,43,0.9099999999999999,0.01,0.37087241375049557
75% Corpus,43,0.9099999999999999,0.31,0.3538098995709851
75% Corpus,43,0.9099999999999999,0.61,0.3257102178197927
75% Corpus,43,0.9099999999999999,0.9099999999999999,0.31003565377784076
75% Corpus,43,0.9099999999999999,symmetric,0.3708914385665357
75% Corpus,43,symmetric,0.01,0.3989121029192475
75% Corpus,43,symmetric,0.31,0.3708844541788063
75% Corpus,43,symmetric,0.61,0.3530827439742055
75% Corpus,43,symmetric,0.9099999999999999,0.3484250291749194
75% Corpus,43,symmetric,symmetric,0.3891824863185574
75% Corpus,43,asymmetric,0.01,0.4147720927277397
75% Corpus,43,asymmetric,0.31,0.3955245097078288
75% Corpus,43,asymmetric,0.61,0.3830580445019977
75% Corpus,43,asymmetric,0.9099999999999999,0.3826885333058126
75% Corpus,43,asymmetric,symmetric,0.4138883982712493
75% Corpus,44,0.01,0.01,0.3945891240867619
75% Corpus,44,0.01,0.31,0.3763784000713431
75% Corpus,44,0.01,0.61,0.36685294807633323
75% Corpus,44,0.01,0.9099999999999999,0.35694600610387023
75% Corpus,44,0.01,symmetric,0.3956826518622615
75% Corpus,44,0.31,0.01,0.3954016558140735
75% Corpus,44,0.31,0.31,0.3755794542099176
75% Corpus,44,0.31,0.61,0.36742876241712036
75% Corpus,44,0.31,0.9099999999999999,0.38781694580585174
75% Corpus,44,0.31,symmetric,0.39512069941193606
75% Corpus,44,0.61,0.01,0.36169779023153675
75% Corpus,44,0.61,0.31,0.3424425577671011
75% Corpus,44,0.61,0.61,0.340437221887865
75% Corpus,44,0.61,0.9099999999999999,0.3289554134319543
75% Corpus,44,0.61,symmetric,0.3602507926328208
75% Corpus,44,0.9099999999999999,0.01,0.37133918264507043
75% Corpus,44,0.9099999999999999,0.31,0.35376333578387914
75% Corpus,44,0.9099999999999999,0.61,0.3237970945006513
75% Corpus,44,0.9099999999999999,0.9099999999999999,0.30903062480002297
75% Corpus,44,0.9099999999999999,symmetric,0.3699999428312346
75% Corpus,44,symmetric,0.01,0.3929148683343673
75% Corpus,44,symmetric,0.31,0.37478441418792835
75% Corpus,44,symmetric,0.61,0.36052393247941966
75% Corpus,44,symmetric,0.9099999999999999,0.3684720887909634
75% Corpus,44,symmetric,symmetric,0.38823895440437695
75% Corpus,44,asymmetric,0.01,0.40579340761142524
75% Corpus,44,asymmetric,0.31,0.4073656068333891
75% Corpus,44,asymmetric,0.61,0.38988977481550097
75% Corpus,44,asymmetric,0.9099999999999999,0.3709658677113904
75% Corpus,44,asymmetric,symmetric,0.4065920829845767
75% Corpus,45,0.01,0.01,0.4214404653116305
75% Corpus,45,0.01,0.31,0.38740558179453194
75% Corpus,45,0.01,0.61,0.38982806645991813
75% Corpus,45,0.01,0.9099999999999999,0.3855742318008732
75% Corpus,45,0.01,symmetric,0.419259518659383
75% Corpus,45,0.31,0.01,0.4169677516392133
75% Corpus,45,0.31,0.31,0.3876084132402243
75% Corpus,45,0.31,0.61,0.37385413218308927
75% Corpus,45,0.31,0.9099999999999999,0.378195369063075
75% Corpus,45,0.31,symmetric,0.41230530425465645
75% Corpus,45,0.61,0.01,0.3643169364913679
75% Corpus,45,0.61,0.31,0.34730836935727816
75% Corpus,45,0.61,0.61,0.3375207791431392
75% Corpus,45,0.61,0.9099999999999999,0.33378664742387054
75% Corpus,45,0.61,symmetric,0.3644691789003297
75% Corpus,45,0.9099999999999999,0.01,0.3726318939068546
75% Corpus,45,0.9099999999999999,0.31,0.3503322651165932
75% Corpus,45,0.9099999999999999,0.61,0.3206961966754632
75% Corpus,45,0.9099999999999999,0.9099999999999999,0.3073058471554006
75% Corpus,45,0.9099999999999999,symmetric,0.3685690319488863
75% Corpus,45,symmetric,0.01,0.4223919980591273
75% Corpus,45,symmetric,0.31,0.38658352779144267
75% Corpus,45,symmetric,0.61,0.39219585894667114
75% Corpus,45,symmetric,0.9099999999999999,0.38682458594753455
75% Corpus,45,symmetric,symmetric,0.42269041303482807
75% Corpus,45,asymmetric,0.01,0.40948181750021967
75% Corpus,45,asymmetric,0.31,0.40999812037438477
75% Corpus,45,asymmetric,0.61,0.39603073903395897
75% Corpus,45,asymmetric,0.9099999999999999,0.3969748683602814
75% Corpus,45,asymmetric,symmetric,0.4140303055164797
75% Corpus,46,0.01,0.01,0.40319128095829
75% Corpus,46,0.01,0.31,0.37554794978589334
75% Corpus,46,0.01,0.61,0.3531491347102008
75% Corpus,46,0.01,0.9099999999999999,0.34936873178066713
75% Corpus,46,0.01,symmetric,0.4014763817978566
75% Corpus,46,0.31,0.01,0.4086499659486906
75% Corpus,46,0.31,0.31,0.36877668894426047
75% Corpus,46,0.31,0.61,0.3585305835588546
75% Corpus,46,0.31,0.9099999999999999,0.3587795044142044
75% Corpus,46,0.31,symmetric,0.4086649699367533
75% Corpus,46,0.61,0.01,0.3625435363699442
75% Corpus,46,0.61,0.31,0.33542561779332153
75% Corpus,46,0.61,0.61,0.3320764306348619
75% Corpus,46,0.61,0.9099999999999999,0.325496319742326
75% Corpus,46,0.61,symmetric,0.3608210227633936
75% Corpus,46,0.9099999999999999,0.01,0.37053696886703535
75% Corpus,46,0.9099999999999999,0.31,0.3483567150247299
75% Corpus,46,0.9099999999999999,0.61,0.3157486330324257
75% Corpus,46,0.9099999999999999,0.9099999999999999,0.30080357243916245
75% Corpus,46,0.9099999999999999,symmetric,0.3706768549571664
75% Corpus,46,symmetric,0.01,0.41347167824486636
75% Corpus,46,symmetric,0.31,0.3700282465550864
75% Corpus,46,symmetric,0.61,0.3586975745854555
75% Corpus,46,symmetric,0.9099999999999999,0.3479766406011026
75% Corpus,46,symmetric,symmetric,0.4092243311280504
75% Corpus,46,asymmetric,0.01,0.4004363710442828
75% Corpus,46,asymmetric,0.31,0.38658335413433637
75% Corpus,46,asymmetric,0.61,0.3605326728390522
75% Corpus,46,asymmetric,0.9099999999999999,0.3636257807456644
75% Corpus,46,asymmetric,symmetric,0.3998912715487768
75% Corpus,47,0.01,0.01,0.3924777456494377
75% Corpus,47,0.01,0.31,0.35752212867266764
75% Corpus,47,0.01,0.61,0.356122492667563
75% Corpus,47,0.01,0.9099999999999999,0.34220828672390324
75% Corpus,47,0.01,symmetric,0.38911313085839605
75% Corpus,47,0.31,0.01,0.40130535483834956
75% Corpus,47,0.31,0.31,0.3688497493515527
75% Corpus,47,0.31,0.61,0.3601681621833216
75% Corpus,47,0.31,0.9099999999999999,0.35921239389477705
75% Corpus,47,0.31,symmetric,0.3919342078850093
75% Corpus,47,0.61,0.01,0.35802532457865055
75% Corpus,47,0.61,0.31,0.3387219153567059
75% Corpus,47,0.61,0.61,0.3306519666619074
75% Corpus,47,0.61,0.9099999999999999,0.32571756974636934
75% Corpus,47,0.61,symmetric,0.3563219161702979
75% Corpus,47,0.9099999999999999,0.01,0.36930651427164285
75% Corpus,47,0.9099999999999999,0.31,0.3489437605467153
75% Corpus,47,0.9099999999999999,0.61,0.3174150797991008
75% Corpus,47,0.9099999999999999,0.9099999999999999,0.3015074909516135
75% Corpus,47,0.9099999999999999,symmetric,0.3670204570887026
75% Corpus,47,symmetric,0.01,0.3942376682576939
75% Corpus,47,symmetric,0.31,0.3618258134800054
75% Corpus,47,symmetric,0.61,0.35326994818172697
75% Corpus,47,symmetric,0.9099999999999999,0.3414740544560713
75% Corpus,47,symmetric,symmetric,0.3922760423373645
75% Corpus,47,asymmetric,0.01,0.38794972787828974
75% Corpus,47,asymmetric,0.31,0.38042748537386095
75% Corpus,47,asymmetric,0.61,0.36032519570285176
75% Corpus,47,asymmetric,0.9099999999999999,0.35208588435691585
75% Corpus,47,asymmetric,symmetric,0.38548862422924307
75% Corpus,48,0.01,0.01,0.3876551506188893
75% Corpus,48,0.01,0.31,0.38432701955587406
75% Corpus,48,0.01,0.61,0.377237838090067
75% Corpus,48,0.01,0.9099999999999999,0.37722273665025535
75% Corpus,48,0.01,symmetric,0.38348518739943566
75% Corpus,48,0.31,0.01,0.40594050220979194
75% Corpus,48,0.31,0.31,0.38594223503905306
75% Corpus,48,0.31,0.61,0.372838168178472
75% Corpus,48,0.31,0.9099999999999999,0.3511891950851005
75% Corpus,48,0.31,symmetric,0.40346055469701864
75% Corpus,48,0.61,0.01,0.3650471061101905
75% Corpus,48,0.61,0.31,0.3325169804356051
75% Corpus,48,0.61,0.61,0.3336991486536996
75% Corpus,48,0.61,0.9099999999999999,0.3281326980174654
75% Corpus,48,0.61,symmetric,0.3642126043487191
75% Corpus,48,0.9099999999999999,0.01,0.37593859325526546
75% Corpus,48,0.9099999999999999,0.31,0.34194941383871563
75% Corpus,48,0.9099999999999999,0.61,0.3140556523556793
75% Corpus,48,0.9099999999999999,0.9099999999999999,0.30074821783575634
75% Corpus,48,0.9099999999999999,symmetric,0.3735082745382017
75% Corpus,48,symmetric,0.01,0.3868073691566852
75% Corpus,48,symmetric,0.31,0.38941235093059934
75% Corpus,48,symmetric,0.61,0.381961298795839
75% Corpus,48,symmetric,0.9099999999999999,0.3720301071206893
75% Corpus,48,symmetric,symmetric,0.38286747288709216
75% Corpus,48,asymmetric,0.01,0.40860996736455607
75% Corpus,48,asymmetric,0.31,0.40873200999424214
75% Corpus,48,asymmetric,0.61,0.38963801763307265
75% Corpus,48,asymmetric,0.9099999999999999,0.3761480130192881
75% Corpus,48,asymmetric,symmetric,0.4082084545824853
75% Corpus,49,0.01,0.01,0.3909594028677416
75% Corpus,49,0.01,0.31,0.3596180725463318
75% Corpus,49,0.01,0.61,0.3345840764720054
75% Corpus,49,0.01,0.9099999999999999,0.33784242751196447
75% Corpus,49,0.01,symmetric,0.38435682379107633
75% Corpus,49,0.31,0.01,0.3785465937597058
75% Corpus,49,0.31,0.31,0.36835093268296504
75% Corpus,49,0.31,0.61,0.3650258043057129
75% Corpus,49,0.31,0.9099999999999999,0.3641617550043136
75% Corpus,49,0.31,symmetric,0.37306234692931306
75% Corpus,49,0.61,0.01,0.36142394285280643
75% Corpus,49,0.61,0.31,0.3284969761944354
75% Corpus,49,0.61,0.61,0.3256720466372697
75% Corpus,49,0.61,0.9099999999999999,0.3097648761047069
75% Corpus,49,0.61,symmetric,0.35891371111161297
75% Corpus,49,0.9099999999999999,0.01,0.37977874607513296
75% Corpus,49,0.9099999999999999,0.31,0.33988517057038053
75% Corpus,49,0.9099999999999999,0.61,0.3130594706894252
75% Corpus,49,0.9099999999999999,0.9099999999999999,0.2963221315266418
75% Corpus,49,0.9099999999999999,symmetric,0.3762483830074008
75% Corpus,49,symmetric,0.01,0.3895397296857249
75% Corpus,49,symmetric,0.31,0.35657853502213466
75% Corpus,49,symmetric,0.61,0.34619048633423566
75% Corpus,49,symmetric,0.9099999999999999,0.3525990931693921
75% Corpus,49,symmetric,symmetric,0.384762908347228
75% Corpus,49,asymmetric,0.01,0.4010405856516925
75% Corpus,49,asymmetric,0.31,0.3712599270739037
75% Corpus,49,asymmetric,0.61,0.35112347414811346
75% Corpus,49,asymmetric,0.9099999999999999,0.35007771171808605
75% Corpus,49,asymmetric,symmetric,0.3984079197296907
100% Corpus,5,0.01,0.01,0.4772479766628804
100% Corpus,5,0.01,0.31,0.48508796435721385
100% Corpus,5,0.01,0.61,0.4860487613583177
100% Corpus,5,0.01,0.9099999999999999,0.48609965012043155
100% Corpus,5,0.01,symmetric,0.4804224244113164
100% Corpus,5,0.31,0.01,0.397899384066025
100% Corpus,5,0.31,0.31,0.40594374387816606
100% Corpus,5,0.31,0.61,0.41579786370447047
100% Corpus,5,0.31,0.9099999999999999,0.4160023414066953
100% Corpus,5,0.31,symmetric,0.41079733229370613
100% Corpus,5,0.61,0.01,0.4323703839507857
100% Corpus,5,0.61,0.31,0.4342642126498434
100% Corpus,5,0.61,0.61,0.43839632258625444
100% Corpus,5,0.61,0.9099999999999999,0.43303718573844413
100% Corpus,5,0.61,symmetric,0.4323703839507857
100% Corpus,5,0.9099999999999999,0.01,0.43080992708358085
100% Corpus,5,0.9099999999999999,0.31,0.422445643065282
100% Corpus,5,0.9099999999999999,0.61,0.41806746942713024
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.4213549480456923
100% Corpus,5,0.9099999999999999,symmetric,0.4236933500138675
100% Corpus,5,symmetric,0.01,0.3814276395911326
100% Corpus,5,symmetric,0.31,0.3855670929668567
100% Corpus,5,symmetric,0.61,0.3875080364979186
100% Corpus,5,symmetric,0.9099999999999999,0.3947663606768226
100% Corpus,5,symmetric,symmetric,0.39046272940475985
100% Corpus,5,asymmetric,0.01,0.39074623912631007
100% Corpus,5,asymmetric,0.31,0.39401913694523955
100% Corpus,5,asymmetric,0.61,0.3937332585949037
100% Corpus,5,asymmetric,0.9099999999999999,0.398345849679771
100% Corpus,5,asymmetric,symmetric,0.3946782058728308
100% Corpus,6,0.01,0.01,0.42890664649925386
100% Corpus,6,0.01,0.31,0.4354888008122333
100% Corpus,6,0.01,0.61,0.43788932165494043
100% Corpus,6,0.01,0.9099999999999999,0.4320288757381226
100% Corpus,6,0.01,symmetric,0.43517549803726
100% Corpus,6,0.31,0.01,0.41573189103625063
100% Corpus,6,0.31,0.31,0.4375682646945076
100% Corpus,6,0.31,0.61,0.4435059852082364
100% Corpus,6,0.31,0.9099999999999999,0.44993457702330025
100% Corpus,6,0.31,symmetric,0.4397780844036636
100% Corpus,6,0.61,0.01,0.47587638589056347
100% Corpus,6,0.61,0.31,0.48790675588093063
100% Corpus,6,0.61,0.61,0.48581202549910135
100% Corpus,6,0.61,0.9099999999999999,0.4819252876671302
100% Corpus,6,0.61,symmetric,0.47871659397886107
100% Corpus,6,0.9099999999999999,0.01,0.41114144324060353
100% Corpus,6,0.9099999999999999,0.31,0.41137490277552446
100% Corpus,6,0.9099999999999999,0.61,0.4100967535905127
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.4098827160615502
100% Corpus,6,0.9099999999999999,symmetric,0.41137490277552446
100% Corpus,6,symmetric,0.01,0.41525071186783774
100% Corpus,6,symmetric,0.31,0.4441049654047338
100% Corpus,6,symmetric,0.61,0.4384811690869305
100% Corpus,6,symmetric,0.9099999999999999,0.4408489932467612
100% Corpus,6,symmetric,symmetric,0.4390911721988367
100% Corpus,6,asymmetric,0.01,0.38092519463639857
100% Corpus,6,asymmetric,0.31,0.39083492563509625
100% Corpus,6,asymmetric,0.61,0.3891844886874894
100% Corpus,6,asymmetric,0.9099999999999999,0.38454586618826636
100% Corpus,6,asymmetric,symmetric,0.3911305443007713
100% Corpus,7,0.01,0.01,0.43732187241805814
100% Corpus,7,0.01,0.31,0.44244020375546356
100% Corpus,7,0.01,0.61,0.4215741799109552
100% Corpus,7,0.01,0.9099999999999999,0.4115831403949723
100% Corpus,7,0.01,symmetric,0.4360102419724848
100% Corpus,7,0.31,0.01,0.46813182468955167
100% Corpus,7,0.31,0.31,0.462033314604471
100% Corpus,7,0.31,0.61,0.46037043197373057
100% Corpus,7,0.31,0.9099999999999999,0.45722110263421734
100% Corpus,7,0.31,symmetric,0.45888792724613675
100% Corpus,7,0.61,0.01,0.45795358177018686
100% Corpus,7,0.61,0.31,0.4636861096317265
100% Corpus,7,0.61,0.61,0.47591017474974256
100% Corpus,7,0.61,0.9099999999999999,0.4837902606665826
100% Corpus,7,0.61,symmetric,0.46393652187676876
100% Corpus,7,0.9099999999999999,0.01,0.4559825493576504
100% Corpus,7,0.9099999999999999,0.31,0.4548312956846268
100% Corpus,7,0.9099999999999999,0.61,0.44653455342311943
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.45121800311992566
100% Corpus,7,0.9099999999999999,symmetric,0.4586102327791247
100% Corpus,7,symmetric,0.01,0.41886115748920644
100% Corpus,7,symmetric,0.31,0.41379387514051297
100% Corpus,7,symmetric,0.61,0.42282614847064626
100% Corpus,7,symmetric,0.9099999999999999,0.42258946042395323
100% Corpus,7,symmetric,symmetric,0.40815888851038784
100% Corpus,7,asymmetric,0.01,0.4097154034659076
100% Corpus,7,asymmetric,0.31,0.4151546630887456
100% Corpus,7,asymmetric,0.61,0.4325225916872736
100% Corpus,7,asymmetric,0.9099999999999999,0.44143804131818065
100% Corpus,7,asymmetric,symmetric,0.42491007361769784
100% Corpus,8,0.01,0.01,0.4389578216214764
100% Corpus,8,0.01,0.31,0.4318284099064318
100% Corpus,8,0.01,0.61,0.4201107094067403
100% Corpus,8,0.01,0.9099999999999999,0.4203536431831967
100% Corpus,8,0.01,symmetric,0.43933414926337566
100% Corpus,8,0.31,0.01,0.43138106044001245
100% Corpus,8,0.31,0.31,0.4356629589975705
100% Corpus,8,0.31,0.61,0.43974961660133394
100% Corpus,8,0.31,0.9099999999999999,0.4354569973289799
100% Corpus,8,0.31,symmetric,0.4376264743001368
100% Corpus,8,0.61,0.01,0.42535729231628594
100% Corpus,8,0.61,0.31,0.4210009771689094
100% Corpus,8,0.61,0.61,0.42545291203466906
100% Corpus,8,0.61,0.9099999999999999,0.42310127882808013
100% Corpus,8,0.61,symmetric,0.419234268518011
100% Corpus,8,0.9099999999999999,0.01,0.40415054293214286
100% Corpus,8,0.9099999999999999,0.31,0.4086072072210689
100% Corpus,8,0.9099999999999999,0.61,0.4162129244632628
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.4177431945050827
100% Corpus,8,0.9099999999999999,symmetric,0.4055408153460507
100% Corpus,8,symmetric,0.01,0.4377250416351797
100% Corpus,8,symmetric,0.31,0.42524737737945406
100% Corpus,8,symmetric,0.61,0.43732875129089377
100% Corpus,8,symmetric,0.9099999999999999,0.44666146418352193
100% Corpus,8,symmetric,symmetric,0.43164910247427385
100% Corpus,8,asymmetric,0.01,0.40070977636457605
100% Corpus,8,asymmetric,0.31,0.39960357409689506
100% Corpus,8,asymmetric,0.61,0.4013898597119109
100% Corpus,8,asymmetric,0.9099999999999999,0.39484460267259414
